10200, iter_0: 9780020, 9772228, 9376034, 9777767, 9777182, 9738944, 9790325, 9663801, 9493113, 9788067, 9775079, 9701366, 9775717, 9776041, 9783291, 9777406, 9768311, 9773987, 9508386, 9633320
10200, iter_1: 9665676, 9770450, 9734575, 9738769, 9532638, 9581706, 9693778, 9772433, 9757698, 9765713, 9642878, 9404462, 9603293, 9376116, 9429236, 7516793, 9200460, 9788736, 9452817, 9306867
10200, iter_2: 9789600, 9782205, 9430788, 9784064, 9775331, 9769891, 9709142, 9474355, 9789125, 9663230, 9771992, 9565343, 9759433, 9564880, 9745619, 9788666, 9469664, 9666842, 9595018, 9790700
10200, iter_3: 9773292, 9769370, 9780019, 9735704, 9767637, 9781080, 9782311, 9778845, 9671924, 9790038, 9774013, 8222657, 9703482, 9774527, 9765153, 9778102, 9789616, 7857085, 9462468, 9420101
10200, iter_4: 9741832, 9734061, 9724867, 9776420, 9785062, 9384497, 9594550, 9270363, 9627237, 9738729, 9711857, 9785260, 9267942, 9779345, 9762249, 9779509, 9257481, 9685695, 9223506, 9787769
10201, iter_0: 9765153, 9765545, 7986260, 9772711, 9778158, 9784080, 9765680, 9737083, 9788361, 9783291, 9462679, 9776041, 9781656, 9737442, 9738944, 9774096, 9741832, 9773470, 9772104, 9771576
10201, iter_1: 9778804, 9727274, 9773866, 9774383, 9773356, 9561316, 9780986, 9780181, 9779383, 9775419, 9777492, 9735725, 9743229, 9778035, 9463929, 9766040, 9772045, 9774065, 9775803, 9778110
10201, iter_2: 9776292, 9768177, 9783237, 9749830, 9772228, 9508386, 9773292, 9773412, 9769387, 8345701, 9772433, 9779509, 9780019, 9789975, 9785260, 9778827, 9777804, 9771896, 9784808, 9257481
10623, iter_0: 9749830, 9778102, 9746342, 9703482, 9758170, 9735725, 9771842, 9777804, 9777767, 9654563, 9772925, 9772168, 9774352, 9734061, 9765680, 9771009, 9773470, 9773987, 9784080, 9775733
10623, iter_1: 9482380, 9773295, 9106131, 9786252, 9782984, 9341375, 9701323, 9775207, 9779713, 9738457, 8409193, 9718090, 9680947, 9356238, 9145316, 9443846, 9769178, 9703727, 8519225, 8180230
10623, iter_2: 9739106, 9771352, 9665757, 9766599, 9676294, 9777529, 9766088, 9544516, 9525064, 9651719, 9695726, 9671924, 9744011, 9542734, 9729924, 9540165, 9789316, 9772923, 9721993, 9705903
10623, iter_3: 9751737, 9773408, 9679965, 9774626, 9717256, 9735224, 9746034, 9142581, 9776489, 9774074, 9746384, 9489015, 9349120, 9776968, 9737092, 9766011, 9778902, 9774321, 9544514, 9561221
10623, iter_4: 9737442, 9454007, 9589304, 9770799, 9344933, 9776041, 9769370, 9757866, 9270363, 9773290, 9778917, 4721905, 9778448, 9373684, 9778257, 9774527, 9771156, 9768177, 9698306, 9462468
10701, iter_0: 9788067, 9772660, 9776148, 9775079, 9774352, 9782645, 9765172, 9257481, 9776256, 9778827, 9769370, 9780283, 9774527, 9776420, 9782656, 9787564, 9774096, 9648242, 9780020, 9771896
10701, iter_1: 9106131, 9720086, 9674856, 9749849, 9756546, 9776917, 9102576, 7973332, 9769605, 9783137, 9776544, 9775998, 9773341, 9779956, 9658252, 9778731, 9781621, 9690499, 9462935, 9775722
10701, iter_2: 9223506, 9766264, 9283100, 8345701, 9775733, 9376034, 9549743, 9772925, 9603282, 9242051, 9765713, 9748060, 7986260, 9735725, 9701366, 9778102, 9771568, 9652905, 9782133, 9735670
10701, iter_3: 9760048, 9785048, 9773464, 9558271, 9691368, 9738646, 9770029, 9771948, 9788666, 9776715, 9781362, 9569756, 9789910, 9787346, 9749494, 9782234, 9771170, 9787441, 9778939, 9787185
10701, iter_4: 9773290, 9768451, 9783952, 9772168, 9771842, 9778257, 9778845, 7079122, 7984796, 9779285, 9404462, 9240750, 9780561, 9544385, 9787487, 6965775, 9773987, 9785986, 9770450, 9749830
10971, iter_0: 9713719, 9773290, 9771691, 9776916, 8345701, 9782495, 7986260, 9729924, 9771151, 9777299, 9774527, 9775183, 9778102, 9772858, 9776497, 9776566, 9778942, 9773543, 9784808, 9682108
10971, iter_1: 9769387, 9060044, 9191546, 9776148, 9778627, 9777182, 9773045, 9674398, 9746034, 9523585, 9727831, 9716478, 9349120, 9508386, 9055548, 9645072, 9698154, 9744193, 9566287, 9769380
10971, iter_2: 9784696, 8389835, 8438145, 8189648, 7662811, 9782319, 8108285, 8312804, 8024126, 7857085, 8222657, 9701366, 8076727, 7819000, 8150284, 7941155, 9777043, 8494970, 9775573, 9775621
10971, iter_3: 9775998, 9677792, 9662590, 9777811, 9774568, 9771126, 9745543, 9777307, 9772363, 9752329, 9778318, 9775850, 9773866, 9784809, 9761926, 9769712, 9774764, 9349522, 9718430, 9638423
10971, iter_4: 9706927, 9776394, 9774125, 9776087, 9765943, 9769559, 9703482, 9740580, 9739106, 9737442, 9737083, 9726328, 9749830, 9685524, 9462890, 9777036, 8409068, 9384041, 9585775, 9454007
