10200, iter_0: 9474656, 7303601, 9544516, 9671924, 9774013, 9776420, 9733666, 9738303, 9749830, 9365053, 9756020, 9756868, 9759717, 9769432, 9775079, 9780019, 9257481, 7819000, 7516793, 9780020
10200, iter_1: 9698128, 9402726, 9349120, 9784710, 9061821, 9345351, 9565423, 9736646, 9790645, 9718090, 9606510, 9729104, 9785471, 9749857, 9677895, 9425346, 9080498, 9738868, 9747624, 9583081
10200, iter_2: 9789623, 9603022, 9777036, 9316440, 9306867, 9330692, 9789616, 9786351, 9735725, 9768850, 8438145, 9710065, 9788736, 9238262, 9787487, 9782836, 9759389, 9733713, 9773210, 9791049
10200, iter_3: 9751115, 8598406, 9761586, 9534294, 9744403, 9243578, 9532831, 9777374, 9742270, 9786306, 9778952, 9297720, 9320267, 9778139, 9774541, 9735670, 9782499, 9771686, 9740618, 9771999
10200, iter_4: 9776148, 9778922, 9778827, 8189648, 9738944, 8312804, 9777804, 9777406, 9784080, 9783952, 9738729, 9546515, 9772660, 9240750, 9775717, 9779285, 8345701, 9767765, 9771896, 8418229
10201, iter_0: 9779509, 9779867, 9765582, 9738303, 9772026, 9771065, 9748060, 9776508, 9785016, 9772903, 9779511, 9790752, 9774541, 9775855, 9707346, 9779227, 9765680, 9775430, 9777529, 9750161
10201, iter_1: 9376034, 9735725, 9781523, 9758170, 9738729, 9776420, 9735670, 9787487, 9783891, 8462836, 7986260, 9508386, 9430788, 9782319, 9779417, 7662811, 9663801, 9698306, 9783952, 9648242
10201, iter_2: 9778318, 9776246, 9728166, 9772866, 9778004, 9766225, 9392015, 9778769, 9773493, 9695851, 9776918, 9784097, 9773282, 9775562, 9775927, 9582962, 9730183, 9434608, 9542957, 9786524
10623, iter_0: 9713719, 9771842, 7516793, 6965775, 9783803, 9781656, 9774096, 7986260, 9773962, 9788067, 9782311, 9772228, 9776256, 9738944, 9777804, 9772433, 9781506, 9267771, 9780020, 9774527
10623, iter_1: 9733003, 9788736, 9448535, 9740237, 9777182, 9775776, 9775717, 9777043, 9784879, 9762249, 9430295, 9676294, 9749830, 9782219, 9242051, 9779227, 9777705, 9774187, 9735686, 9769559
10623, iter_2: 9375130, 9788393, 9482380, 9773279, 9779713, 9762122, 7971256, 9769917, 9709817, 7976506, 9683127, 9785009, 9783965, 9774032, 9782181, 9450029, 9778710, 9754112, 9772866, 9677083
10623, iter_3: 9486351, 9699562, 9617942, 9109318, 9785174, 9606510, 9780039, 9683742, 9676767, 9424134, 9773464, 9782746, 9776234, 9773316, 9781878, 9785668, 9583450, 9167619, 9789997, 9455674
10623, iter_4: 9778102, 9773290, 9776191, 9780561, 9782633, 9737083, 9770450, 9774013, 9768451, 9774555, 9771576, 8222657, 8494970, 9788720, 9724867, 9376116, 9768177, 9791165, 9789493, 9786567
10701, iter_0: 8438145, 9777320, 9780193, 9779285, 9771691, 9460933, 9772660, 8345701, 9777182, 9762249, 9784696, 9777804, 9783237, 9775717, 9787487, 9735704, 9778827, 9737083, 9772957, 9735725
10701, iter_1: 9776420, 9749830, 7819000, 8608638, 9685856, 9778102, 9581706, 9789644, 9594550, 9768242, 9782319, 8222657, 9708512, 9670324, 9727076, 9376116, 9470078, 9785260, 9711857, 7857085
10701, iter_2: 9775551, 9775142, 9773539, 9779227, 9789125, 9771948, 9773078, 9777397, 9771224, 9776148, 9313321, 9774074, 9785020, 9241645, 9789316, 9782874, 9774580, 9788823, 9780020, 9785017
10701, iter_3: 9780472, 9005850, 9779288, 7831952, 9782984, 9666148, 9769892, 9701366, 9734145, 9701323, 9779184, 8409193, 9778627, 9787034, 9773857, 9775927, 9772866, 7775445, 6976992, 9627478
10701, iter_4: 9769370, 9772168, 9765680, 9774527, 9782495, 9741832, 9738303, 9716371, 9758170, 9789616, 9783803, 9775733, 9773412, 9774013, 9782115, 9777767, 9772104, 9782311, 9781080, 9637076
10971, iter_0: 9778257, 9772168, 8438145, 9774352, 9769370, 9762249, 9772228, 9776148, 9759717, 9738303, 9737442, 9777406, 9774013, 9783237, 9776041, 9779509, 9780020, 9772957, 9769432, 9772660
10971, iter_1: 9625881, 9707797, 9336858, 9774403, 9778220, 9779836, 9791128, 9772088, 9060044, 9773356, 9789386, 9597965, 9778413, 8881380, 9783379, 9582962, 7976506, 9780561, 9772050, 7973390
10971, iter_2: 9744513, 9776688, 9772903, 9785310, 9773543, 9783720, 9789616, 9733713, 9653398, 9783024, 7819000, 9777767, 9735725, 9770102, 9685524, 9777969, 9776176, 9779227, 9775701, 9772328
10971, iter_3: 9775331, 9230665, 9719431, 9775903, 9769135, 9769743, 9771224, 9774652, 9775785, 9773877, 9776918, 9769178, 9774972, 9741004, 9776438, 9756785, 9782695, 9787185, 8311497, 9775297
10971, iter_4: 9758170, 9771576, 9782726, 9771691, 9603207, 9775717, 9782836, 9770450, 9772343, 9776420, 9767765, 9777804, 9778917, 9775056, 9773470, 8608638, 9777043, 9679835, 9769387, 9778448
11132, iter_0: 9648242, 7986260, 9474656, 9784696, 9776148, 9777320, 9785260, 9758170, 9727076, 8462836, 9765680, 9240750, 9785062, 8024126, 9777182, 9782836, 9749830, 9748060, 9737442, 9698306
11132, iter_1: 9772706, 9380293, 9780019, 9779867, 9695726, 9224194, 9256071, 9613731, 9679995, 9778628, 9705312, 9573616, 9685856, 8352593, 9772343, 9417598, 9779511, 9791049, 9673134, 9776176
11132, iter_2: 9779498, 9701323, 9775402, 8872854, 9765643, 9769994, 9776184, 9625990, 9766603, 9782672, 9582962, 7869772, 9424134, 9197429, 9769572, 9757574, 9735234, 9790811, 9779836, 9769387
11609, iter_0: 8462836, 8389835, 8494970, 9777043, 9782319, 7986260, 9784696, 9701366, 7941155, 7662811, 8076727, 7819000, 8222657, 8189648, 8345701, 8150284, 7857085, 8108285, 8438145, 8024126
11649, iter_0: 9464814, 9778500, 9783197, 9776497, 9744513, 9779423, 9771325, 9293016, 9777693, 9779867, 9462844, 9703482, 9784803, 9777705, 9771352, 9223488, 8433025, 9739106, 9768311, 9779185
11649, iter_1: 9789747, 9738303, 9772228, 9756868, 9785062, 8438145, 9787487, 9257481, 9758170, 9257304, 9782836, 9707338, 9777768, 9738729, 9782115, 9709555, 9462679, 9789616, 9288740, 9779509
11649, iter_2: 9749034, 9772903, 9776176, 9630208, 9778628, 9768308, 9448535, 9738769, 9306867, 6141222, 9734575, 9775500, 9293171, 9770450, 9251637, 7516793, 9790002, 9603293, 9781080, 9238262
11649, iter_3: 9384813, 9514908, 9787486, 9638423, 9776184, 9402377, 9690499, 9443846, 9733721, 9470084, 9559885, 9299259, 9192185, 9687598, 9625834, 9775648, 9222259, 9786529, 9345351, 9698128
11649, iter_4: 9782319, 7662811, 9427194, 9772957, 8389835, 9771576, 9789694, 9766264, 9712341, 8312804, 9786567, 7857085, 9376116, 9759717, 9755800, 9429236, 9784696, 9782495, 9224194, 9774555
11724, iter_0: 9780283, 9781523, 9786567, 9738944, 9774352, 8312804, 9776148, 9777406, 9779345, 9671924, 7819000, 9770400, 9738729, 9782495, 9223506, 9551777, 9663801, 9782311, 9774527, 9778845
11724, iter_1: 9482380, 9714274, 9776420, 9740182, 9376034, 9703727, 9787264, 9730183, 7783361, 9236004, 9469825, 7669806, 9779489, 9775419, 9316796, 9405451, 9777492, 8912725, 8056267, 9106131
11724, iter_2: 7516793, 9777804, 7662811, 9775717, 6882836, 9782836, 9783803, 9738303, 9293171, 9735704, 9785986, 9783291, 9257481, 9789922, 9724867, 9508386, 9288740, 5419013, 9712341, 9575212
11951, iter_0: 9729924, 9749830, 9780019, 9771576, 9735725, 9790325, 9769370, 9777320, 9384497, 9787487, 9668072, 9737442, 8995952, 9769387, 9780020, 9685695, 9738303, 9776420, 9777768, 9770450
11951, iter_1: 9779242, 9772805, 9482177, 9765582, 9766211, 9789623, 9765943, 9490658, 9753907, 9536892, 9773210, 9735991, 9773137, 9699625, 9744070, 6741115, 9700068, 9771996, 9734018, 9775717
11951, iter_2: 7516793, 9772104, 9777182, 8608638, 9376116, 9429236, 9782319, 9771568, 9648242, 9757698, 9789481, 9223506, 9293016, 9679835, 9765713, 9701366, 9721993, 9288740, 9594550, 9785062
11951, iter_3: 9735795, 9565423, 9370577, 9777475, 9726786, 9509305, 9753653, 9345351, 9778666, 9788907, 9773877, 9788352, 9772045, 9784273, 9775803, 9778192, 9773887, 9227425, 9509387, 9569618
11951, iter_4: 9774352, 9785260, 9783657, 9685856, 5419013, 9603282, 9774013, 9782059, 9293171, 9773470, 9738944, 8108285, 7067172, 9789975, 8345701, 9546097, 9705749, 9404462, 7986260, 9780561
11986, iter_0: 9788400, 9783891, 9688630, 9223506, 9780020, 9703482, 9735670, 9765680, 9780517, 9454007, 9789975, 9737083, 9784696, 9781523, 9788361, 9603672, 9776148, 9738944, 9733666, 9376034
11986, iter_1: 9544516, 9782311, 9376116, 8632085, 9789747, 9779511, 9779430, 7516793, 9584404, 9781502, 9784875, 9224194, 9771691, 9778722, 9733003, 9765955, 9776916, 9784805, 9789644, 9787465
11986, iter_2: 9775990, 9553545, 9777026, 9778788, 9402377, 9769996, 9639858, 9409189, 9772635, 9625041, 9789718, 9774429, 9774923, 9779891, 9230665, 9772389, 9770792, 8598406, 9783475, 8881380
12016, iter_0: 9782994, 9779227, 9774541, 9780020, 9257481, 9769370, 9772858, 9776420, 9771995, 9772228, 9772706, 9775776, 9778500, 9769432, 9776385, 9585742, 9771796, 9782836, 9774013, 9463025
12016, iter_1: 9770450, 9679835, 9782319, 9780019, 9776148, 9748060, 9762249, 9685856, 9242051, 9724867, 9780561, 9257304, 9376034, 9772433, 9741832, 9711857, 9594550, 9757698, 9685695, 9769387
12016, iter_2: 9773248, 9425346, 9783965, 9778718, 9775611, 9790021, 9337779, 9778198, 9772178, 9771242, 9773877, 9778843, 6864823, 9772366, 9778952, 9773228, 9787469, 9699647, 9758825, 9345351
12016, iter_3: 9765713, 9376116, 9734575, 7516793, 9648242, 9429236, 9493113, 9652905, 9771568, 9581706, 9404462, 9721993, 9749830, 9785062, 8608638, 9293016, 9663801, 9223506, 9698306, 9785260
12016, iter_4: 9771325, 9776508, 9767903, 9785032, 9771576, 9771896, 9771691, 9768177, 9777036, 9776041, 9443447, 9777043, 9779867, 9774527, 9577040, 9777529, 9775701, 9771996, 9787931, 9784559
12286, iter_0: 9737442, 9685695, 9778102, 9765680, 9768451, 8312804, 9778257, 9776041, 9376034, 9775717, 9772343, 9779345, 9462468, 9774352, 9765153, 9293171, 7986260, 9756868, 9777007, 9771842
12286, iter_1: 9581706, 9784696, 9544516, 8462836, 9785923, 9770450, 9778845, 8345701, 9772104, 9671924, 9781506, 9737094, 9670324, 9729924, 9549743, 8389835, 9685856, 9407345, 9657781, 9493113
12286, iter_2: 9776176, 9777492, 9766088, 9785062, 9776420, 8608638, 9529717, 9790002, 9771568, 9448535, 9698306, 9680209, 9663801, 9200460, 9749830, 8548718, 9721993, 9785260, 9717601, 9448754
12517, iter_0: 8462836, 9729924, 9770799, 8389835, 9738303, 9771691, 9673285, 9772228, 9778257, 9767447, 9771576, 9775733, 9766379, 9769370, 9776385, 8995952, 9772957, 9774013, 4721905, 9735725
12517, iter_1: 9776420, 9778102, 9293171, 9679835, 9762249, 9777768, 9782319, 9771568, 9757698, 9765713, 8608638, 8438145, 9670324, 9789481, 9685695, 9724867, 9749830, 9689639, 9785260, 9711857
12517, iter_2: 9778628, 9768308, 9767490, 9776148, 9776176, 9788736, 9744011, 9223506, 9788823, 9733003, 9642878, 9501278, 9272340, 9790344, 9529717, 9747985, 9790002, 9532638, 9712973, 9734061
12517, iter_3: 9778277, 9603402, 9782519, 9783296, 9738868, 9778139, 9773084, 9771168, 9775990, 9772434, 9771124, 9663799, 9776882, 9773350, 9402377, 9785829, 9774652, 9775562, 9778192, 9778915
12517, iter_4: 9655635, 9402971, 9077650, 9498083, 9778448, 9449555, 9768177, 9771938, 9299259, 9740880, 9775648, 9603494, 9772168, 9779541, 9784696, 9565560, 9779355, 9341375, 8494970, 9597901
12598, iter_0: 9376034, 9735704, 9785799, 9778102, 9771691, 9784696, 9770450, 9783657, 9777768, 9737442, 7662811, 9774352, 9773412, 9767765, 7986260, 9727076, 9789493, 9769370, 9713719, 4721905
12598, iter_1: 9740237, 9765955, 9670154, 9767470, 9776148, 9045466, 9772284, 9777846, 9788621, 9472571, 9593955, 9788841, 9789692, 9772434, 9777941, 9772115, 9654458, 9789316, 9788898, 9776234
12598, iter_2: 6998758, 9738868, 9777992, 9783043, 9787659, 9766603, 9777075, 9751737, 9772219, 9775202, 9655684, 9754794, 9776851, 9778479, 9498083, 9327678, 9432101, 9767966, 9777364, 9761671
12718, iter_0: 9698306, 9780020, 9765680, 8189648, 9728484, 9783237, 9779509, 9784696, 9637076, 9738729, 9376034, 8076727, 9768311, 8438145, 9365053, 7819000, 9789616, 8462836, 9782059, 9769432
12718, iter_1: 8459034, 9574204, 9688835, 9705178, 9790784, 9366571, 9457715, 9596415, 9788823, 9704868, 9772380, 9678526, 9764622, 9779517, 9694988, 9778198, 9779737, 9778035, 9636715, 9744221
12718, iter_2: 9771691, 9785923, 8312804, 9772168, 9454007, 9780019, 9772433, 9594550, 9773987, 8345701, 9757698, 9707338, 9776041, 9771842, 9782633, 9777007, 9293171, 9376116, 9293016, 9784080
12718, iter_3: 9765759, 9778732, 9769178, 9778731, 9674856, 9606510, 9743870, 9769800, 9718236, 9450826, 9789418, 9773248, 9735234, 9770369, 9779641, 9778444, 9779520, 9773378, 9790021, 9772548
12718, iter_4: 9785062, 9738303, 9789747, 9785973, 9735670, 9769370, 9777804, 9776420, 9758170, 9783657, 9781523, 9765153, 9688630, 8608638, 9735393, 9717015, 9777406, 9652905, 9778102, 9778917
12750, iter_0: 9657781, 9781523, 9673285, 9735725, 9223506, 9376034, 9670324, 9738729, 9551777, 9770450, 9790325, 7516793, 9784080, 9788067, 9776148, 9787261, 9474656, 9777182, 9776292, 9429236
12750, iter_1: 9482380, 9718090, 8550850, 9781624, 9780472, 9368009, 9765218, 9776922, 9106131, 9705657, 9702181, 9683838, 9777164, 9526644, 9531169, 9772227, 8062403, 9162402, 9777969, 9775486
12750, iter_2: 9765153, 9765713, 9365053, 9773987, 9772925, 9780019, 9771691, 9780020, 9776420, 9339920, 9789616, 9772660, 9770799, 9663801, 9768177, 9407345, 9749830, 9785986, 9734575, 9713255
12750, iter_3: 9240358, 9780181, 9705178, 9778915, 9737047, 9761985, 9706142, 8719013, 9291556, 9402377, 9772115, 9730183, 9786528, 9676308, 9789037, 9777470, 9773295, 8018380, 9778787, 9768638
12750, iter_4: 9544516, 9774096, 9777767, 9784808, 9777320, 9783891, 9737083, 9551155, 9774555, 9766379, 9766264, 9293171, 8312804, 9685856, 9603282, 9790278, 9698306, 9724867, 9685524, 9776041
12879, iter_0: 9758170, 9779509, 9779417, 9765680, 9772026, 9769432, 9772711, 9776148, 9776292, 9772228, 9771568, 9778158, 9782115, 9737083, 9777320, 9765172, 8462836, 8345701, 9782836, 9768311
12879, iter_1: 9778628, 9772923, 9771151, 9740237, 9771065, 9776862, 9769559, 9765153, 9778500, 9773873, 9770102, 9768308, 9705187, 9775733, 9789316, 9773392, 9759717, 9778007, 9746342, 9485813
12879, iter_2: 9191546, 9789517, 9715270, 9773378, 9752305, 9760046, 9785680, 9779294, 9779541, 9443862, 9774923, 9771333, 9606068, 9775484, 9608065, 9084355, 9778102, 9771523, 9777856, 9769348
12974, iter_0: 9777769, 9779511, 9765777, 9735670, 9771065, 9783652, 9778942, 9773203, 9775776, 9772706, 9737442, 9777492, 9776176, 8462836, 9771758, 9780283, 9782378, 9772279, 9496568, 9705749
13208, iter_0: 6965775, 9772343, 9785260, 9777804, 9735704, 9701366, 9735670, 9652905, 9737442, 9778827, 9775056, 9782495, 9776041, 9454007, 8586192, 9778102, 7516793, 9771009, 9744070, 9773292
13208, iter_1: 9203920, 9276361, 9787739, 9773297, 9772389, 9707175, 9604435, 9735795, 9782837, 9503296, 9695851, 9776691, 9625990, 8719013, 9790052, 9784793, 9413252, 9784951, 9573677, 9773985
