10200, iter_0: 9430788, 9780020, 9737094, 9776385, 9772228, 9376034, 9777767, 9777182, 9773292, 9728484, 9738944, 9769370, 9790325, 9780019, 9663801, 9780193, 9493113, 9788067, 9741832, 9775079
10200, iter_1: 9736092, 9452817, 9777492, 9776566, 9777299, 9789623, 9692521, 9701366, 9776041, 9768790, 9404462, 9767637, 9782311, 9778845, 9772925, 9778628, 9388004, 9773987, 9776688, 9671924
10200, iter_2: 9788393, 7831952, 9779577, 9385951, 9780986, 9788797, 9765643, 9423887, 9714644, 9576570, 9095356, 9778971, 9735224, 9735795, 9776386, 9695310, 9784951, 9790532, 9706958, 9770082
10200, iter_3: 9759433, 9564880, 9447063, 9788524, 9777969, 9779737, 9772407, 9778731, 9788823, 9777374, 9482970, 9772193, 9741144, 9786906, 9413252, 9788677, 9718334, 9695175, 9789711, 9783887
10200, iter_4: 9775717, 9777406, 9781080, 9508386, 9778351, 9787487, 9436048, 9724867, 9774013, 8222657, 9288740, 9529776, 9735670, 9705036, 9765153, 9785062, 9778102, 9789616, 9773470, 9775056
10201, iter_0: 9765153, 9765545, 7986260, 9776292, 9772711, 9778158, 9784080, 9765680, 9737083, 9748060, 9788361, 9783291, 9462679, 9776041, 9781656, 9787487, 9735725, 9749830, 9737442, 9738944
10201, iter_1: 9771333, 9775648, 9724764, 9595653, 9766040, 9690499, 9472571, 9060044, 9775990, 9777319, 9775207, 6976992, 9780472, 9779713, 9782319, 9786932, 9782722, 9782131, 9782919, 9789911
10201, iter_2: 9767697, 9790885, 9720623, 9776855, 9777492, 9739106, 9463929, 9776176, 9777296, 9773412, 9688835, 9770051, 9789316, 9784879, 9784803, 9785799, 9772923, 9772903, 9766211, 9781906
10623, iter_0: 9749830, 9746342, 9703482, 9758170, 9735725, 9454007, 9771842, 9777804, 9777767, 9654563, 9772925, 9365053, 9772168, 9774352, 9734061, 9765680, 9771009, 9773470, 9773987, 9784080
10623, iter_1: 9751737, 9746034, 9705343, 9489015, 9771333, 9779269, 9775402, 9777582, 9785826, 9727831, 9460901, 9647575, 9773356, 9482380, 9779316, 9787510, 9783990, 9777026, 9746810, 9689167
10623, iter_2: 9457535, 9783652, 9744070, 9774020, 9787931, 9733003, 9783445, 9721993, 9699564, 9540802, 9778500, 9771996, 9775183, 9741832, 8189648, 9772903, 9627332, 9789300, 9779509, 9765777
10623, iter_3: 9773566, 9377503, 9759544, 9777941, 9689837, 9775800, 9779289, 9690590, 9702117, 9737092, 9766011, 9772099, 9770045, 9779996, 9772284, 9052390, 9781947, 9790827, 9786210, 9784137
10623, iter_4: 9737442, 9589304, 9544516, 9787487, 9344933, 9671924, 9757866, 9773290, 4721905, 9735393, 9778257, 9774527, 9770425, 9768177, 9684126, 9462468, 9776191, 9584404, 9776256, 9782726
10701, iter_0: 9788067, 9776148, 9774352, 9776256, 9778827, 9774527, 9771842, 9776420, 9782656, 9787564, 9774096, 9648242, 9780020, 9771896, 9223506, 9778257, 9575212, 9668072, 9766264, 9778845
10701, iter_1: 9775388, 9760048, 9775903, 9561316, 9673238, 9735224, 9779860, 9779288, 9531209, 7973332, 9256914, 9594548, 9784281, 9783993, 9679755, 9673516, 9565423, 9779836, 9727831, 9775998
10701, iter_2: 9773290, 9765545, 9708512, 8345701, 9780561, 9777043, 9544385, 9777007, 9549743, 7303601, 9365053, 9770450, 9371430, 9224194, 7819000, 9765713, 9775647, 9777804, 8462836, 9376116
10701, iter_3: 9486351, 9777385, 9781636, 9570877, 9775697, 9780849, 9707012, 9746499, 9581248, 9690499, 9785992, 9774706, 9777750, 9577091, 9656720, 9771113, 9786311, 9765185, 9777822, 9783236
10701, iter_4: 9772660, 9775079, 9782645, 9780283, 9772168, 9778917, 9781506, 9462679, 9283100, 7079122, 9713255, 9773470, 9376034, 9785986, 9457535, 9749830, 9772228, 9782311, 9785260, 9603282
10971, iter_0: 9713719, 9773290, 9769387, 9771691, 9768177, 9770400, 8345701, 9782495, 7986260, 9729924, 9778257, 9774527, 9777767, 9778102, 9776148, 9771842, 9777320, 9784808, 9703482, 9737083
10971, iter_1: 9060044, 9772088, 9726453, 9755756, 9772185, 9778627, 9776259, 9778318, 9772575, 9774017, 9730707, 9727831, 9707797, 9687332, 9595722, 9625990, 9638423, 9773306, 9566287, 9714776
10971, iter_2: 9692521, 9744513, 9735725, 9453967, 9705312, 9695515, 9766211, 9785260, 9782899, 9781906, 9775776, 9774461, 9780020, 9776688, 9783757, 9782836, 9784696, 9777529, 9791134, 9775500
10971, iter_3: 9773279, 9774826, 9709085, 9723131, 9774937, 9777182, 9775673, 9776046, 9773356, 9769712, 9724764, 9749830, 9748060, 9772448, 9688835, 9773307, 9771686, 9744221, 9689162, 9762135
10971, iter_4: 9784080, 9737442, 9758170, 9508386, 9454007, 9781080, 9772228, 9772957, 9778922, 9733666, 9781506, 9789975, 9789493, 9789747, 9787261, 9780193, 9785986, 9782115, 9707338, 9783237
11132, iter_0: 9777804, 9776148, 9765153, 9765545, 9776041, 9737083, 9748060, 9777182, 9784808, 9771855, 9774013, 9773292, 9784080, 9775733, 9765172, 9770400, 9771691, 9769432, 9787564, 9603282
11132, iter_1: 9785062, 9778351, 9738303, 9741832, 9778257, 9738944, 8462836, 9771576, 9780020, 9785260, 9376034, 9780019, 9787261, 9777043, 9776256, 9775647, 9785923, 9430485, 9780561, 9339920
11132, iter_2: 9782319, 9701366, 8438145, 9606068, 9638423, 9771903, 9759544, 9625834, 9698154, 9625990, 9772185, 9778915, 9763400, 9778623, 9765551, 9779748, 9775776, 9522866, 9538375, 9705187
11609, iter_0: 9771568, 9737442, 9749830, 9758170, 9735725, 9589304, 9765680, 9772433, 9768177, 9703482, 9460933, 9769370, 9772660, 9376116, 9775717, 9778158, 9772711, 9776292, 9770799, 9457535
11649, iter_0: 8462836, 9769387, 9789694, 9787487, 9737083, 9779509, 9773470, 9782836, 9772168, 9776148, 9737442, 9749830, 9758170, 9735725, 9703482, 9772228, 9782115, 9774352, 9771691, 9788400
11649, iter_1: 9781080, 9695726, 9704868, 9777804, 9735686, 9463929, 9789316, 9777969, 9699625, 9785209, 9777768, 9778628, 9654563, 9693778, 9733003, 7984796, 9778102, 9736769, 9673134, 9757698
11649, iter_2: 9772433, 9780020, 9429236, 9785062, 9771568, 9223506, 9721993, 8608638, 9770450, 9679835, 9698306, 9493113, 9765713, 9581706, 9734575, 7516793, 9648242, 9376116, 9404462, 9293016
11649, iter_3: 9791050, 8881380, 9786283, 9565758, 9565560, 9542937, 9785000, 9582903, 9715959, 9748319, 9761859, 9665577, 9735669, 9739313, 9696967, 9665755, 9707797, 9725209, 9337779, 9789386
11649, iter_4: 9787261, 9769370, 9738944, 9785260, 9777043, 9673285, 9783891, 7662811, 9788067, 8389835, 9783952, 9778351, 7986260, 9733666, 9782656, 9788720, 9775717, 9768242, 9625707, 9785973
11724, iter_0: 9777804, 9778827, 9778102, 9508386, 9746342, 9777182, 9776148, 9778845, 9738729, 9781080, 9303261, 9765713, 9774352, 9765153, 9787487, 9782633, 9288740, 9735704, 9776420, 9775717
11724, iter_1: 9637076, 9744070, 9652905, 9685524, 9777406, 8608638, 9749830, 9738944, 9771568, 9698306, 9365053, 9782495, 9789616, 9785260, 9781158, 9788400, 9779509, 9788067, 9782836, 9769432
11724, iter_2: 9625415, 9776967, 9775703, 9375130, 9341375, 9549703, 9744403, 9778902, 9746258, 9772407, 9702117, 9553162, 7401312, 9529717, 9778168, 9702181, 9780348, 9142414, 9770882, 7037860
11951, iter_0: 9782994, 9787243, 9787487, 9376034, 9703482, 9502244, 9769370, 9780020, 9788067, 9779248, 9782308, 9765172, 9452817, 9744513, 9384041, 9772228, 9736092, 9496568, 9777705, 9782836
11951, iter_1: 9777804, 9772706, 9448535, 9781705, 9782321, 9782656, 9778922, 9765699, 9788736, 9780769, 9766140, 9781001, 9695515, 9779867, 9267771, 9772104, 6882836, 9785032, 9719416, 9782319
11951, iter_2: 9673948, 9778971, 9751115, 9777075, 9626040, 9778413, 9482380, 9776223, 9707797, 9761586, 9696875, 9784793, 9773846, 9784244, 9787932, 9776337, 9788190, 9767566, 9485758, 9789386
11951, iter_3: 9789461, 9047334, 9788947, 9776922, 9463929, 9775722, 9772366, 9313463, 8164080, 9786176, 9775881, 9777397, 9737047, 9772772, 9728349, 9572657, 9783296, 9769531, 9786906, 9778813
11951, iter_4: 9773292, 9776041, 9789694, 9758170, 9785665, 9767637, 9778827, 9779509, 7986260, 8462836, 9785260, 9772168, 9777182, 9283100, 9779417, 9737083, 9270363, 9735670, 9462468, 9775733
11986, iter_0: 9785260, 9773962, 9778827, 9778845, 9703482, 9738944, 9788067, 9508386, 9773412, 9772925, 9784696, 9787564, 9594550, 9767765, 9770400, 9776148, 9705749, 9339920, 9627332, 9790038
11986, iter_1: 9724764, 9779288, 9791128, 9786932, 9780928, 9728036, 7971256, 9777393, 9773295, 9768193, 9748319, 9790987, 9584263, 9723131, 6976992, 9772678, 9773378, 9375130, 9780472, 9749830
11986, iter_2: 9786566, 9774598, 9776851, 9783203, 9777079, 9778302, 9771579, 9782378, 9789539, 9773488, 9772629, 9779641, 9749849, 9261390, 9775621, 9787937, 9773868, 9787353, 9778945, 9767566
12016, iter_0: 9768451, 9698306, 9769387, 9724867, 9705036, 9756020, 9774555, 7984796, 8608638, 9679835, 9765713, 9784080, 9767637, 9771855, 9717015, 9738729, 9784808, 9774352, 9734061, 9696204
