10200, iter_0: 9603022, 9721163, 9306867, 9330692, 9772344, 9778942, 9413852, 9665757, 9770102, 9775701, 8438145, 9788736, 9676985, 9773392, 9771065, 9768308, 9235972, 9736725, 9778500, 7819000
10200, iter_1: 9735725, 9776420, 9749830, 9780019, 7516793, 9777804, 9663801, 9785062, 9771568, 9770450, 9711857, 9779417, 9508386, 9780561, 9782319, 9293171, 9242051, 9685856, 9272340, 9376034
10200, iter_2: 9789922, 9734575, 9404462, 9654563, 9757698, 9749034, 9765713, 9493113, 9701366, 9376116, 9772433, 9777768, 9581706, 9544516, 9772104, 9670324, 9781080, 7984796, 9789481, 9769387
10200, iter_3: 9772366, 9751115, 9778718, 9402377, 9674856, 9564613, 9698241, 9772882, 9777397, 9779129, 9773877, 8401979, 9244524, 9776968, 8598406, 9728036, 9778236, 9775518, 9756785, 9677204
10200, iter_4: 9474656, 9789623, 9777036, 9316440, 9786351, 9777693, 9733666, 9768850, 9771325, 9738303, 9782994, 9779867, 9490658, 9561707, 9257481, 9542734, 9730488, 9256071, 8076727, 9780020
10201, iter_0: 9779509, 9748060, 9778351, 9771896, 9780561, 9765153, 9773412, 9759717, 9771576, 9707338, 9774352, 9772104, 9772957, 9778158, 9737442, 9784696, 9703482, 4721905, 9735725, 9777767
10201, iter_1: 9771065, 9772903, 9779511, 9767852, 9771151, 9779242, 9772923, 9771248, 9777705, 9776862, 9778628, 9765713, 9770425, 9776566, 9772367, 9766140, 9771796, 9770450, 9706238, 9772344
10201, iter_2: 9670324, 7516793, 9777768, 9293171, 9757698, 9429236, 9778102, 9376116, 9544516, 9685856, 9734575, 9404462, 8438145, 7984796, 9689639, 9781080, 9493113, 9789481, 9681073, 9772433
10623, iter_0: 9783803, 7986260, 9788067, 9772228, 9738944, 9780020, 9777182, 9780517, 9775717, 9737083, 9777043, 9762249, 9774013, 9788400, 9735670, 8222657, 8494970, 9765172, 9749830, 9589304
10623, iter_1: 9349120, 9770390, 9733003, 9785000, 9240358, 9773316, 9784793, 9778102, 9457356, 9766231, 9603857, 9625881, 9266188, 9785112, 9775489, 9777005, 9784870, 9787855, 8632085, 9749058
10623, iter_2: 9385084, 9784782, 9789684, 9786649, 9776855, 9769370, 9790002, 9775776, 9778628, 9776688, 9676294, 8113223, 9779248, 9707346, 9770627, 9744513, 9776087, 9740182, 9780447, 9777705
10623, iter_3: 9789494, 9230665, 9777339, 8881380, 9785174, 9606510, 9482380, 7516793, 9790293, 9690499, 9773364, 9775900, 9689837, 9476048, 9776023, 9455674, 9388566, 9773279, 9778236, 9449555
10623, iter_4: 9771842, 9776256, 9777804, 9772433, 9789975, 9270363, 9770450, 9784839, 9707338, 9788720, 9724867, 9376116, 9242051, 9768177, 9223506, 9775733, 9696204, 9776041, 9685856, 9777406
10701, iter_0: 8438145, 9772660, 8345701, 9762249, 9784696, 9781523, 9769370, 9738303, 9758170, 9777043, 9789616, 9783803, 9749830, 9774013, 9782115, 7819000, 9769432, 9772026, 9430485, 9257481
10701, iter_1: 9744513, 9768308, 9777804, 9780019, 9767490, 9452817, 9775500, 9777492, 9772903, 9679995, 9770450, 9774541, 9733003, 9775776, 9776176, 9777969, 9692521, 9778102, 9738769, 9780447
10701, iter_2: 9781080, 9581706, 9701366, 9772433, 9782319, 9429236, 9734575, 9493113, 9765713, 7516793, 9376116, 9757698, 9404462, 9772104, 9685856, 9789922, 9777768, 9789481, 9293171, 9689639
10701, iter_3: 9566590, 9739106, 9402377, 9756361, 9769769, 9790293, 9782499, 9775551, 9781476, 9785829, 9779860, 9783965, 9702117, 9779007, 9774383, 9781838, 9775142, 9782131, 9765359, 9774404
10701, iter_4: 9553411, 9777320, 9779713, 9788752, 9789692, 9788168, 9773356, 9783237, 9775717, 9597965, 9788149, 9737083, 9790532, 9781987, 9778375, 9776420, 9777406, 9781814, 9782726, 9783203
10971, iter_0: 8438145, 9769370, 9762249, 9772228, 9776148, 9738303, 9737442, 9777406, 9774013, 9783237, 9779509, 9780020, 9769432, 9772660, 9782726, 9772026, 9782836, 9776420, 9767765, 9789616
10971, iter_1: 9772903, 9783652, 9776041, 9778628, 9784803, 9768790, 9782899, 9771896, 9777804, 9771758, 9733713, 9653398, 9777036, 9766140, 9773203, 9773987, 9779185, 9583217, 8582542, 9787243
10971, iter_2: 9345351, 9776315, 9625881, 9778220, 9776184, 9413080, 9736646, 9772169, 9542957, 9770729, 9434608, 9603402, 9775577, 9785009, 9714776, 9768321, 9384813, 9771367, 9767242, 9593538
10971, iter_3: 9782319, 9757698, 9544516, 9789481, 9772433, 9685856, 7516793, 9770450, 9765713, 9670324, 9781080, 9404462, 9493113, 9734575, 9701366, 9376116, 9581706, 9429236, 9780561, 9778102
